Name,Year,Score,Genre,Language,Budget,Revenue,Profit
Sausage Party,2016-08-11,57.0,"Adventure,Animation,Comedy,Fantasy", English,19000000.0,141344255.0,122344255.0
Fight Club,1999-11-11,84.0,"Drama,Thriller,Comedy", English,65000000.0,100820947.0,35820947.0
Hercules,1997-09-18,75.0,"Animation,Family,Fantasy,Adventure,Comedy,Romance", English,100000000.0,243388614.0,143388614.0
Legion,2010-06-03,58.0,"Horror,Action,Fantasy", English,26000000.0,67647574.0,41647574.0
From Straight A's to XXX,2017-02-11,60.0,"Drama,TV Movie", English,127200000.0,410122022.6,282922022.6
Justice League,2017-11-16,61.0,"Action,Adventure,Science Fiction", English,300000000.0,655945209.0,355945209.0
Mad Max: Fury Road,2015-05-14,76.0,"Action,Adventure,Science Fiction", English,150000000.0,365769378.0,215769378.0
How to Train Your Dragon 2,2014-06-09,77.0,"Fantasy,Action,Adventure,Animation,Comedy,Family", English,145000000.0,614586270.0,469586270.0
Despicable Me,2010-09-09,72.0,"Family,Animation,Comedy,Crime", English,69000000.0,543464573.0,474464573.0
Fractured,2019-10-10,67.0,Thriller, English,108200000.0,206009040.8,97809040.80000001
Ralph Breaks the Internet,2018-11-26,72.0,"Family,Animation,Comedy,Adventure", English,175000000.0,529221154.0,354221154.0
The Proposal,2009-06-18,71.0,"Comedy,Romance,Drama", English,40000000.0,314709717.0,274709717.0
Rampage,2018-04-20,64.0,"Action,Adventure,Science Fiction", English,120000000.0,427947217.0,307947217.0
Alice in Wonderland,2010-07-01,66.0,"Family,Fantasy,Adventure", English,200000000.0,1025491110.0,825491110.0
Brother Bear,2003-12-26,73.0,"Adventure,Animation,Family", English,46000000.0,250397798.0,204397798.0
Ninja Assassin,2010-03-04,65.0,"Action,Thriller", English,50000000.0,62209892.0,12209892.0
Miss Peregrine's Home for Peculiar Children,2016-09-29,68.0,"Fantasy,Adventure,Family,Drama", English,110000000.0,296482446.0,186482446.0
How to Train Your Dragon,2010-03-25,78.0,"Fantasy,Adventure,Animation,Family", English,165000000.0,494870992.0,329870992.0
Scream 3,2000-03-23,60.0,"Horror,Mystery", English,40000000.0,161838076.0,121838076.0
Superman/Shazam!: The Return of Black Adam,2010-11-09,71.0,"Animation,Action", English,61095923.8,470754235.2,409658311.4
Beauty and the Beast,2017-03-23,70.0,"Family,Fantasy,Romance", English,160000000.0,1268697483.0,1108697483.0
Drag Me to Hell,2009-03-15,64.0,"Horror,Thriller", English,30000000.0,90810892.0,60810892.0
Brian Banks,2019-08-09,73.0,Drama, English,10000000.0,4376820.0,-5623180.0
Gladiator,2000-05-04,82.0,"Action,Drama,Adventure", English,103000000.0,452282115.0,349282115.0
The Karate Kid,2010-07-08,65.0,"Action,Adventure,Drama,Family", English,40000000.0,351774938.0,311774938.0
The Twilight Saga: New Moon,2009-11-19,60.0,"Adventure,Fantasy,Drama,Romance", English,50000000.0,687557727.0,637557727.0
The Dark Knight Rises,2012-07-19,78.0,"Action,Crime,Drama,Thriller", English,230000000.0,1082228107.0,852228107.0
Ice Age: Continental Drift,2012-06-28,63.0,"Animation,Comedy,Adventure,Family", English,95000000.0,879765137.0,784765137.0
The Devil Wears Prada,2006-09-28,74.0,"Comedy,Drama,Romance", English,35000000.0,326073155.0,291073155.0
Pixels,2015-07-30,57.0,"Action,Comedy,Science Fiction", English,90000000.0,244041804.0,154041804.0
The Nightmare Before Christmas,1994-11-10,78.0,"Fantasy,Animation,Family", English,24000000.0,75634409.0,51634409.0
Limitless,2011-03-08,72.0,"Thriller,Mystery,Science Fiction", English,27000000.0,155564919.0,128564919.0
Just Go with It,2011-03-31,67.0,"Comedy,Romance", English,80000000.0,214945591.0,134945591.0
Kung Fu Panda 2,2011-06-23,69.0,"Animation,Family", English,150000000.0,664837547.0,514837547.0
The Notebook,2004-10-14,79.0,"Romance,Drama", English,30000000.0,115937163.0,85937163.0
Superbad,2007-09-20,72.0,Comedy, English,17500000.0,169955142.0,152455142.0
Sing,2016-11-23,71.0,"Animation,Comedy,Family,Music", English,75000000.0,631064182.0,556064182.0
Kung Fu Panda 3,2016-03-24,69.0,"Action,Adventure,Animation,Comedy,Family", English,140000000.0,521170825.0,381170825.0
The Great Wall,2017-02-16,60.0,"Action,Adventure,Fantasy", English,150000000.0,334486852.0,184486852.0
Aladdin,2019-05-24,71.0,"Adventure,Fantasy,Romance,Family", English,182000000.0,1046587513.0,864587513.0
The Incredibles,2004-12-26,77.0,"Action,Adventure,Animation,Family", English,92000000.0,631441092.0,539441092.0
The Visit,2015-09-24,63.0,"Mystery,Thriller,Horror", English,5000000.0,98677816.0,93677816.0
Logan,2017-03-02,78.0,"Action,Drama,Science Fiction", English,127000000.0,614202315.0,487202315.0
Jesus,1999-12-05,63.0,"History,Drama", English,20000000.0,192810486.8,172810486.8
Terminator 2: Judgment Day,1991-09-05,81.0,"Action,Thriller,Science Fiction", English,100000000.0,515376182.0,415376182.0
American Pie Presents: Beta House,2008-01-03,56.0,Comedy, English,10000000.0,18610260.0,8610260.0
Call Me by Your Name,2017-12-26,82.0,"Romance,Drama", English,3500000.0,41649462.0,38149462.0
Spider-Man 3,2007-06-04,64.0,"Fantasy,Action,Adventure", English,258000000.0,894860230.0,636860230.0
Jack Reacher,2013-01-02,66.0,"Crime,Drama,Thriller,Action", English,60000000.0,217370736.0,157370736.0
Garfield,2004-09-16,57.0,"Animation,Comedy,Family", English,50000000.0,200804534.0,150804534.0
The Addams Family,2019-12-05,66.0,"Family,Animation,Comedy,Fantasy,Horror", English,30000000.0,191502243.0,161502243.0
Lucy,2014-07-31,64.0,"Action,Science Fiction", English,40000000.0,457507776.0,417507776.0
Rio,2011-04-07,67.0,"Animation,Adventure,Comedy,Family", English,90000000.0,487519809.0,397519809.0
The SpongeBob SquarePants Movie,2005-01-06,70.0,"Family,Animation,Comedy,Fantasy,Adventure,Action", English,30000000.0,140161792.0,110161792.0
Blade Runner 2049,2017-10-05,75.0,"Science Fiction,Drama", English,185000000.0,258829058.0,73829058.0
Fantastic Beasts and Where to Find Them,2016-11-17,73.0,"Adventure,Fantasy,Family", English,180000000.0,811724385.0,631724385.0
Wrong Turn,2003-07-31,63.0,"Horror,Thriller", English,10000000.0,28649556.0,18649556.0
Heaven Is for Real,2014-04-16,67.0,Drama, English,12000000.0,101332962.0,89332962.0
Bruce Almighty,2003-06-19,67.0,"Fantasy,Comedy", English,81000000.0,484468608.0,403468608.0
Secret of the Wings,2012-09-20,72.0,"Animation,Family,Fantasy,Adventure", English,141800000.0,648303155.4,506503155.4
Wrong Turn 5: Bloodlines,2012-10-23,54.0,"Horror,Thriller", English,3000000.0,3380105.2,380105.2000000002
Penguins of Madagascar,2014-12-05,65.0,"Family,Animation,Adventure,Comedy", English,132000000.0,366942531.0,234942531.0
Saving Private Ryan,1998-11-19,82.0,"Drama,History,War", English,65000000.0,485035085.0,420035085.0
Rio 2,2014-04-10,65.0,"Adventure,Animation,Comedy,Family", English,130000000.0,492846291.0,362846291.0
Puss in Boots: The Three Diablos,2012-02-24,66.0,"Adventure,Animation,Comedy,Family", English,160800000.0,511957294.2,351157294.2
Star Wars: The Force Awakens,2015-12-17,73.0,"Adventure,Action,Science Fiction,Fantasy", English,245000000.0,2068223624.0,1823223624.0
American Wedding,2003-08-07,62.0,"Comedy,Romance", English,55000000.0,232354205.0,177354205.0
American Pie Presents: The Book of Love,2009-12-04,53.0,Comedy, English,7000000.0,5021219.0,-1978781.0
Abraham Lincoln: Vampire Hunter,2012-08-01,57.0,"Action,Fantasy,Horror", English,67500000.0,137489730.0,69989730.0
Trolls,2016-12-08,67.0,"Family,Animation,Fantasy,Adventure,Comedy,Music", English,125000000.0,343242613.0,218242613.0
Ghostland,2018-03-14,73.0,"Horror,Mystery,Thriller", English,95800000.0,750306106.4,654506106.4
Crank: High Voltage,2009-08-04,60.0,"Action,Thriller,Crime", English,20000000.0,34560577.0,14560577.0
A Haunted House 2,2014-04-18,61.0,"Comedy,Horror", English,4000000.0,21206861.0,17206861.0
Split,2017-01-25,73.0,"Horror,Thriller", English,9000000.0,278754594.0,269754594.0
Predators,2010-07-08,62.0,"Science Fiction,Action,Thriller", English,40000000.0,127234389.0,87234389.0
Pulp Fiction,1994-11-24,85.0,"Thriller,Crime", English,8000000.0,212891760.0,204891760.0
American Reunion,2012-04-04,63.0,Comedy, English,50000000.0,236799211.0,186799211.0
Chappie,2015-03-11,68.0,"Crime,Action,Science Fiction", English,49000000.0,105002056.0,56002056.0
Fireproof,2008-09-26,76.0,"Drama,Romance", English,500000.0,33473297.0,32973297.0
A Haunted House,2013-01-11,58.0,"Comedy,Horror", English,2500000.0,59922558.0,57422558.0
Inglourious Basterds,2009-08-19,82.0,"Drama,Thriller,War", English,70000000.0,316802281.0,246802281.0
Melody Makers,2019-12-17,45.0,"Music,Documentary", English,116500000.0,872776677.4,756276677.4
Shutter Island,2010-02-18,82.0,"Drama,Thriller,Mystery", English,80000000.0,299461782.0,219461782.0
I'm Not Ashamed,2016-10-21,74.0,Drama, English,1500000.0,2000000.0,500000.0
It,2017-09-07,72.0,"Horror,Fantasy", English,35000000.0,701012746.0,666012746.0
John Carter,2012-03-08,63.0,"Action,Adventure,Science Fiction", English,263700000.0,282778100.0,19078100.0
Vacation,2015-08-19,63.0,Comedy, English,31000000.0,102306500.0,71306500.0
Whiplash,2014-10-22,84.0,"Drama,Music", English,3300000.0,39123993.0,35823993.0
Cinderella II: Dreams Come True,2002-02-23,61.0,"Family,Animation,Romance,Fantasy", English,5000000.0,119738688.2,114738688.2
Man of Steel,2013-06-26,66.0,"Action,Adventure,Science Fiction", English,225000000.0,667999518.0,442999518.0
The Croods,2013-03-28,69.0,"Animation,Adventure,Family,Fantasy,Comedy,Action", English,135000000.0,573068425.0,438068425.0
Bridge to Terabithia,2007-06-14,73.0,"Adventure,Drama,Family", English,25000000.0,137984788.0,112984788.0
300,2007-04-05,72.0,"Action,Adventure,War", English,60000000.0,454161935.0,394161935.0
After Porn Ends 2,2017-03-28,54.0,Documentary, English,500000.0,6379037.6,5879037.6
X-Men: Days of Future Past,2014-05-22,75.0,"Action,Adventure,Science Fiction", English,200000000.0,747862775.0,547862775.0
Star Wars: The Rise of Skywalker,2019-12-19,64.0,"Adventure,Action,Science Fiction", English,275000000.0,1072767997.0,797767997.0
Hancock,2008-07-03,63.0,"Fantasy,Action", English,150000000.0,624234272.0,474234272.0
Godzilla: King of the Monsters,2019-05-30,67.0,"Science Fiction,Action", English,170000000.0,383299914.0,213299914.0
Rambo,2008-02-21,66.0,"Action,Thriller", English,47500000.0,113244290.0,65744290.0
Ice Age: Collision Course,2016-06-23,61.0,"Adventure,Animation,Family,Comedy,Science Fiction", English,105000000.0,402156682.0,297156682.0
Lolita,1997-09-27,71.0,Drama, English,55000000.0,1147784.0,-53852216.0
Jeepers Creepers 2,2004-02-05,61.0,Horror, English,25000000.0,119923801.0,94923801.0
G.I. Joe: The Rise of Cobra,2009-08-06,58.0,"Adventure,Action,Thriller,Science Fiction", English,175000000.0,302469017.0,127469017.0
Rise of the Planet of the Apes,2011-08-03,73.0,"Thriller,Action,Drama,Science Fiction", English,93000000.0,470986200.0,377986200.0
Dinosaur,2000-06-15,65.0,"Family,Animation", English,127500000.0,356148063.0,228648063.0
The Last Airbender,2010-09-16,47.0,"Action,Adventure,Fantasy", English,150000000.0,319713881.0,169713881.0
War Room,2015-08-28,78.0,"Drama,Romance", English,3000000.0,73989734.0,70989734.0
Wrong Turn 4: Bloody Beginnings,2011-10-17,57.0,"Horror,Thriller", English,3000000.0,66263722.8,63263722.8
Barbie: Princess Charm School,2011-09-07,74.0,"Family,Animation,Fantasy", English,119740000.0,727365098.2,607625098.2
Maze Runner: The Scorch Trials,2015-09-10,67.0,"Science Fiction,Action,Thriller,Adventure", English,61000000.0,310566162.0,249566162.0
American Pie,1999-09-16,66.0,"Comedy,Romance", English,12000000.0,234723148.0,222723148.0
Shooter,2007-04-19,71.0,"Action,Drama,Mystery,Thriller,Crime", English,60000000.0,95538560.0,35538560.0
The Godfather Part III,1991-02-28,74.0,"Crime,Drama,Thriller", English,54000000.0,136766062.0,82766062.0
Scary Movie 3,2003-12-11,60.0,Comedy, English,45000000.0,155200000.0,110200000.0
Hotel Transylvania 3: Summer Vacation,2018-06-28,69.0,"Animation,Comedy,Family,Fantasy", English,65000000.0,527706567.0,462706567.0
The Chronicles of Narnia: Prince Caspian,2008-06-05,66.0,"Adventure,Family,Fantasy", English,225000000.0,417341288.0,192341288.0
Jeepers Creepers,2002-01-17,64.0,"Horror,Thriller", English,10000000.0,58939035.0,48939035.0
Before I Wake,2018-01-05,65.0,"Drama,Fantasy,Horror,Thriller", English,37595000.0,3295624.0,-34299376.0
The Hot Chick,2003-01-01,64.0,"Comedy,Fantasy", English,43590000.0,54639553.0,11049553.0
Rango,2011-03-10,68.0,"Animation,Comedy,Family,Western,Adventure", English,135000000.0,245724600.0,110724600.0
Annabelle,2014-10-03,57.0,Horror, English,6500000.0,256857527.0,250357527.0
Madagascar: Escape 2 Africa,2008-12-18,65.0,"Family,Adventure,Animation,Comedy", English,150000000.0,599680774.0,449680774.0
Law Abiding Citizen,2010-01-28,73.0,"Drama,Crime,Thriller", English,53000000.0,131159781.0,78159781.0
Ted,2012-07-05,64.0,"Comedy,Fantasy", English,50000000.0,556016627.0,506016627.0
Scary Movie 4,2006-04-13,55.0,Comedy, English,40000000.0,178710620.0,138710620.0
Captain Marvel,2019-03-07,69.0,"Action,Adventure,Science Fiction", English,175000000.0,1129576094.0,954576094.0
Below Her Mouth,2017-02-10,68.0,"Drama,Romance", English,54200004.0,33673.0,-54166331.0
Taken,2008-08-14,74.0,"Action,Thriller", English,25000000.0,226941585.0,201941585.0
American Psycho,2000-04-13,74.0,"Thriller,Drama,Crime", English,8000000.0,34270285.0,26270285.0
Ghost Rider,2007-03-01,55.0,"Thriller,Action,Fantasy", English,120000000.0,229545589.0,109545589.0
The First Purge,2018-10-31,60.0,"Horror,Action,Thriller", English,13000000.0,137054597.0,124054597.0
Maze Runner: The Death Cure,2018-01-10,71.0,"Science Fiction,Action,Adventure,Thriller", English,61000000.0,265878536.0,204878536.0
The Equalizer 2,2018-07-19,67.0,"Action,Thriller,Crime", English,77000000.0,190376181.0,113376181.0
Madagascar 3: Europe's Most Wanted,2012-09-13,66.0,"Animation,Family,Comedy,Adventure", English,145000000.0,746921271.0,601921271.0
Rambo: Last Blood,2019-09-19,65.0,"Action,Thriller,Drama", English,50000000.0,91378886.0,41378886.0
Saw,2004-12-02,74.0,"Horror,Mystery,Crime", English,1200000.0,103880027.0,102680027.0
Taken 2,2012-10-04,63.0,"Action,Crime,Thriller", English,45000000.0,377807404.0,332807404.0
Alien: Covenant,2017-05-11,61.0,"Science Fiction,Horror,Mystery", English,97000000.0,238521247.0,141521247.0
The Exorcism of Emily Rose,2005-10-27,65.0,"Crime,Drama,Horror,Thriller", English,18000000.0,144529078.0,126529078.0
Southpaw,2015-08-20,74.0,"Action,Drama", English,30000000.0,94156456.0,64156456.0
The Lion King 1½,2004-02-06,66.0,"Family,Animation,Comedy,Action", English,80017249.0,1465.0,-80015784.0
Cruel Fixation,2019-10-10,69.0,Thriller, English,93900000.0,348385522.8,254485522.8
Baywatch,2017-06-01,61.0,"Comedy,Action,Crime", English,60000000.0,175863783.0,115863783.0
The Hunger Games,2012-03-22,72.0,"Science Fiction,Adventure,Fantasy", English,80000000.0,677923379.0,597923379.0
Get Out,2017-05-04,76.0,"Mystery,Thriller,Horror", English,5000000.0,252297405.0,247297405.0
Shark Tale,2004-09-20,60.0,"Animation,Action,Comedy,Family", English,75000000.0,371741123.0,296741123.0
Suicide Squad,2016-08-04,59.0,"Action,Adventure,Fantasy", English,175000000.0,745744980.0,570744980.0
Aladdin,1993-06-03,76.0,"Animation,Family,Adventure,Fantasy,Romance", English,182000000.0,1046587513.0,864587513.0
Hitman: Agent 47,2015-08-20,58.0,"Action,Crime,Thriller", English,35000000.0,82182803.0,47182803.0
God's Not Dead 2,2016-04-01,62.0,Drama, English,5000000.0,23507567.0,18507567.0
Hidden,2015-09-15,69.0,"Thriller,Horror", English,118600000.0,416986411.4,298386411.4
Redcon-1,2018-09-28,56.0,"Action,Horror,Science Fiction", English,118698000.0,577780846.8,459082846.79999995
American Pie Presents: The Naked Mile,2006-12-29,55.0,Comedy, English,15000000.0,27500000.0,12500000.0
The Haunting of Helena,2013-06-21,56.0,"Horror,Thriller", English,130200000.0,390377803.8,260177803.8
God's Not Dead,2014-03-21,61.0,Drama, English,17000000.0,29789000.0,12789000.0
Luther,2003-10-29,64.0,"Drama,History", English,35000000.0,32717063.0,-2282937.0
Pride & Prejudice,2005-10-13,81.0,"Drama,Romance", English,28000000.0,126549607.0,98549607.0
The Truman Show,1998-09-24,81.0,"Comedy,Drama", English,60000000.0,264118201.0,204118201.0
The Martian,2015-09-30,77.0,"Drama,Adventure,Science Fiction", English,108000000.0,653609107.0,545609107.0
Forrest Gump,1994-11-17,85.0,"Comedy,Drama,Romance", English,55000000.0,679835137.0,624835137.0
The Innkeepers,2012-04-11,54.0,"Horror,Thriller", English,750000.0,1011535.0,261535.0
We're the Millers,2013-08-15,68.0,"Comedy,Crime", English,37000000.0,269994119.0,232994119.0
Sicario,2015-09-24,74.0,"Action,Crime,Thriller", English,30000000.0,84264182.0,54264182.0
Bolt,2009-01-01,65.0,"Animation,Family,Adventure,Comedy", English,150000000.0,328015029.0,178015029.0
Prisoners,2013-10-17,81.0,"Drama,Thriller,Crime", English,46000000.0,113310547.0,67310547.0
Terminator Salvation,2009-06-04,60.0,"Action,Science Fiction,Thriller", English,200000000.0,365491792.0,165491792.0
A Million Ways to Die in the West,2014-06-28,60.0,"Comedy,Western", English,40000000.0,86410000.0,46410000.0
Power Rangers,2017-03-23,63.0,"Action,Adventure,Science Fiction", English,120000000.0,142531552.0,22531552.0
War for the Planet of the Apes,2017-07-27,72.0,"Drama,Science Fiction,War", English,152000000.0,489592267.0,337592267.0
Solar Impact,2019-11-15,27.0,"Action,Fantasy,Thriller", English,15541000.0,38139010.0,22598010.0
Star Wars: The Last Jedi,2017-12-14,68.0,"Adventure,Action,Science Fiction", English,200000000.0,1332698830.0,1132698830.0
The Expendables,2010-08-12,62.0,"Thriller,Adventure,Action", English,82000000.0,268268174.0,186268174.0
Happy Feet,2006-12-26,62.0,"Animation,Comedy,Family", English,85000000.0,385000315.0,300000315.0
The Predator,2018-09-05,56.0,"Science Fiction,Action,Adventure", English,88000000.0,159487563.0,71487563.0
Hercules,2014-07-24,58.0,"Action,Adventure", English,100000000.0,243388614.0,143388614.0
Barbie as The Princess & the Pauper,2017-09-11,75.0,"Animation,Family,Comedy", English,106600000.0,371183212.4,264583212.39999998
Rush Hour,1998-12-04,70.0,"Action,Comedy,Crime", English,35000000.0,245300000.0,210300000.0
Orphan,2009-08-13,70.0,"Horror,Thriller,Mystery", English,20000000.0,78769428.0,58769428.0
Casper,1995-07-03,63.0,"Fantasy,Comedy,Family", English,55000000.0,282300000.0,227300000.0
Facing the Giants,2006-09-29,75.0,Drama, English,100000.0,10243159.0,10143159.0
Nymphomaniac: Vol. II,2013-12-25,68.0,"Drama,Mystery", English,52600004.0,4934725.0,-47665279.0
The Boy in the Striped Pyjamas,2008-08-20,78.0,"War,Drama,History", English,12500000.0,44083403.0,31583403.0
Rise of the Guardians,2012-12-13,74.0,"Family,Animation,Fantasy,Action,Adventure", English,145000000.0,306941670.0,161941670.0
